image_file	caption
Flicker8k_Dataset/127490019_7c5c08cb11.jpg	<start> Seorang wanita dengan celana pendek dan kemeja tanpa lengan biru bersandar di atas klub golf. <end>
Flicker8k_Dataset/127490019_7c5c08cb11.jpg	<start> Seorang wanita mengambil ayunan dengan klub golf. <end>
Flicker8k_Dataset/127490019_7c5c08cb11.jpg	<start> Seorang wanita mengenakan kemeja biru dan topi dengan celana pendek khaki bermain golf. <end>
Flicker8k_Dataset/127490019_7c5c08cb11.jpg	<start> Seorang wanita mengenakan biru dimulai ayunan golf. <end>
Flicker8k_Dataset/1077931201_1e0bb83105.jpg	<start> Seorang pria dalam pakaian basah melemparkan bayi mengenakan pakaian basah ke udara. <end>
Flicker8k_Dataset/1077931201_1e0bb83105.jpg	<start> Seorang pria dalam pakaian basah melemparkan balita di udara dan siap untuk menangkapnya. <end>
Flicker8k_Dataset/1077931201_1e0bb83105.jpg	<start> Seorang pria di dalam air melemparkan anak kecil di udara dan menunggunya untuk turun sehingga ia bisa menangkapnya. <end>
Flicker8k_Dataset/1077931201_1e0bb83105.jpg	<start> Pria itu di kolam renang dan melemparkan anak kecil ke udara. <end>
Flicker8k_Dataset/1077931201_1e0bb83105.jpg	<start> Sementara tetesan air terbang, seorang pria melempar anak kecil ke udara. <end>
Flicker8k_Dataset/3298175192_bbef524ddc.jpg	<start> Seekor anjing hitam dan putih mengunyah kamera. <end>
Flicker8k_Dataset/3298175192_bbef524ddc.jpg	<start> Seekor anjing hitam dan putih mengistirahatkan kepalanya di kamera. <end>
Flicker8k_Dataset/3298175192_bbef524ddc.jpg	<start> Seekor anak anjing bermain dengan kamera. <end>
Flicker8k_Dataset/3298175192_bbef524ddc.jpg	<start> Anjing hitam dan putih yang mengunyah kamera kanon yang dipasang di rumput kamera berwarna hitam dan putih. <end>
Flicker8k_Dataset/3298175192_bbef524ddc.jpg	<start> Anjing hitam dan putih menggerogoti kamera. <end>
Flicker8k_Dataset/2783620390_02c166c733.jpg	<start> Seorang pembalap sepeda motor mengendarai sepeda motor hitam. <end>
Flicker8k_Dataset/2783620390_02c166c733.jpg	<start> Sebuah motorcyclist akan kecepatan yang sangat tinggi. <end>
Flicker8k_Dataset/2783620390_02c166c733.jpg	<start> Seorang pengendara motor mengebut di jalan. <end>
Flicker8k_Dataset/2783620390_02c166c733.jpg	<start> Seseorang mengendarai sepeda motor dengan cepat. <end>
Flicker8k_Dataset/2783620390_02c166c733.jpg	<start> Sepeda motor berjongkok pada sepeda, latar belakang yang kabur. <end>
Flicker8k_Dataset/2556392380_ee57514233.jpg	<start> Seorang anak memakai jubah duduk di kursi. <end>
Flicker8k_Dataset/2556392380_ee57514233.jpg	<start> Seorang anak laki-laki berambut gelap di kursi dengan jubah putihnya. <end>
Flicker8k_Dataset/2556392380_ee57514233.jpg	<start> Seorang anak kecil dengan jubah mandi duduk di kursi besi. <end>
Flicker8k_Dataset/2556392380_ee57514233.jpg	<start> Anak kecil dengan jubah duduk di kursi berpose untuk kamera. <end>
Flicker8k_Dataset/2556392380_ee57514233.jpg	<start> Ada seorang anak kecil duduk di kursi. <end>
Flicker8k_Dataset/2887744223_029f2fd5fe.jpg	<start> Seorang pria sejajar di udara, mencoba menendang bola sepak bola melewati kiper. <end>
Flicker8k_Dataset/2887744223_029f2fd5fe.jpg	<start> pemain sepak bola dalam putih menyerang bola dengan tendangan terbang menuju tujuan pemain merah sebagai anggota tim lain melihat pada. <end>
Flicker8k_Dataset/2887744223_029f2fd5fe.jpg	<start> Pemain sepak bola melompat ke udara untuk menendang bola ke gawang. <end>
Flicker8k_Dataset/2887744223_029f2fd5fe.jpg	<start> Pemain sepak bola membuat tendangan terbang menuju tujuan. <end>
Flicker8k_Dataset/2887744223_029f2fd5fe.jpg	<start> Seorang pemain sepak bola melompat menyamping di udara untuk menendang bola. <end>
Flicker8k_Dataset/156967462_72db9b722c.jpg	<start> Beberapa anjing di dan sekitar danau kecil air dekat jalan raya <end>
Flicker8k_Dataset/156967462_72db9b722c.jpg	<start> Beberapa anjing bermain di dalam air. <end>
Flicker8k_Dataset/156967462_72db9b722c.jpg	<start> Dua anjing bermain di air di bawah jembatan. <end>
Flicker8k_Dataset/156967462_72db9b722c.jpg	<start> Dua anjing berlari dekat sungai sementara satu anjing berenang di dalamnya. <end>
Flicker8k_Dataset/156967462_72db9b722c.jpg	<start> Dua anjing abu-abu dan anjing hitam bermain di kolam di bawah jembatan. <end>
Flicker8k_Dataset/461019788_bc0993dabd.jpg	<start> Sepasang suami istri berdiri di dermaga dekat air berpelukan. <end>
Flicker8k_Dataset/461019788_bc0993dabd.jpg	<start> Sebuah dermaga batu dan beberapa memeluk di akhir, air di belakang. <end>
Flicker8k_Dataset/461019788_bc0993dabd.jpg	<start> Dua orang memeluk di ujung dermaga batu yang terlihat di atas laut. <end>
Flicker8k_Dataset/461019788_bc0993dabd.jpg	<start> Dua orang berpelukan di ujung dermaga. <end>
Flicker8k_Dataset/461019788_bc0993dabd.jpg	<start> Dua orang berdiri di dermaga melihat laut dan merangkul. <end>
Flicker8k_Dataset/1026685415_0431cbf574.jpg	<start> Seekor anjing hitam membawa mainan hijau di mulutnya saat berjalan melewati rumput. <end>
Flicker8k_Dataset/1026685415_0431cbf574.jpg	<start> Seekor anjing hitam membawa sesuatu melalui rumput. <end>
Flicker8k_Dataset/1026685415_0431cbf574.jpg	<start> Seekor anjing hitam memiliki mainan biru di mulutnya. <end>
Flicker8k_Dataset/1026685415_0431cbf574.jpg	<start> Seekor anjing di rumput dengan benda biru di mulutnya. <end>
Flicker8k_Dataset/1026685415_0431cbf574.jpg	<start> Seekor anjing hitam basah membawa mainan hijau melalui rumput. <end>
Flicker8k_Dataset/2362481035_a7600875d0.jpg	<start> Seorang anak laki-laki pirang berwarna hijau berada di ayunan. <end>
Flicker8k_Dataset/2362481035_a7600875d0.jpg	<start> Seorang gadis kecil berambut pirang tersenyum dan duduk di ayunan. <end>
Flicker8k_Dataset/2362481035_a7600875d0.jpg	<start> Seorang anak kecil tersenyum saat berayun di taman bermain. <end>
Flicker8k_Dataset/2362481035_a7600875d0.jpg	<start> Anak kecil bersandar kembali pada ayunan anak. <end>
Flicker8k_Dataset/2362481035_a7600875d0.jpg	<start> Toddler anak tersenyum saat di ayunan <end>
Flicker8k_Dataset/464116251_1ac4bc91f8.jpg	<start> Seekor anjing hitam, coklat, dan putih melompat di atas tumpukan kayu dengan pohon di latar belakang. <end>
Flicker8k_Dataset/464116251_1ac4bc91f8.jpg	<start> Seekor anjing melompati beberapa batang kayu. <end>
Flicker8k_Dataset/464116251_1ac4bc91f8.jpg	<start> Seekor anjing melompat di atas tumpukan kayu. <end>
Flicker8k_Dataset/464116251_1ac4bc91f8.jpg	<start> Seekor anjing melompat di atas tumpukan kayu. <end>
Flicker8k_Dataset/464116251_1ac4bc91f8.jpg	<start> Seekor anjing besar melompati beberapa batang kayu di hutan. <end>
Flicker8k_Dataset/3506216254_04d119cac7.jpg	<start> Seorang pria memakai kacamata hitam merokok. <end>
Flicker8k_Dataset/3506216254_04d119cac7.jpg	<start> Seorang pria berdiri di tengah kerumunan orang sambil merokok. <end>
Flicker8k_Dataset/3506216254_04d119cac7.jpg	<start> Seorang pemuda berdiri mengenakan jaket hitam dan kemeja merah muda dengan rokok di mulutnya. <end>
Flicker8k_Dataset/3506216254_04d119cac7.jpg	<start> Seorang pemuda, dengan kacamata hitam, menyalakan rokok di jalan kota. <end>
Flicker8k_Dataset/3506216254_04d119cac7.jpg	<start> Pemuda berantakan merokok di jalan yang sibuk. <end>
Flicker8k_Dataset/2553024095_735bc46267.jpg	<start> Dua gadis bergaun biru dan berwarna jati dan topi besar berdiri di samping batang pohon yang besar. <end>
Flicker8k_Dataset/2553024095_735bc46267.jpg	<start> Dua gadis kecil memakai gaun dan topi di sebelah ular. <end>
Flicker8k_Dataset/2553024095_735bc46267.jpg	<start> Dua gadis muda mengenakan gaun biru dan pirus dan kap mobil berjalan di samping pohon. <end>
Flicker8k_Dataset/2553024095_735bc46267.jpg	<start> Dua gadis muda mengenakan gaun dan topi berdiri di samping pohon. <end>
Flicker8k_Dataset/2553024095_735bc46267.jpg	<start> dua gadis muda mengenakan topi topi berdiri di dekat pohon menonton ular di dekatnya. <end>
Flicker8k_Dataset/1322323208_c7ecb742c6.jpg	<start> Seorang anak laki-laki dan seorang gadis bermain di pantai. <end>
Flicker8k_Dataset/1322323208_c7ecb742c6.jpg	<start> Seorang anak laki-laki dan perempuan bermain di pasir di pantai. <end>
Flicker8k_Dataset/1322323208_c7ecb742c6.jpg	<start> Dua anak, salah satunya memegang tongkat, berdiri di pantai saat matahari mulai terbenam. <end>
Flicker8k_Dataset/1322323208_c7ecb742c6.jpg	<start> Dua anak-anak di pantai siluet oleh matahari terbenam. <end>
Flicker8k_Dataset/1322323208_c7ecb742c6.jpg	<start> Dua anak kecil bermain dengan tongkat di pantai. <end>
Flicker8k_Dataset/3406116788_c8f62e32d1.jpg	<start> Pria berbaju biru duduk di dinding dengan tas. <end>
Flicker8k_Dataset/3406116788_c8f62e32d1.jpg	<start> Seorang pria duduk di bangku dengan beberapa tas. <end>
Flicker8k_Dataset/3406116788_c8f62e32d1.jpg	<start> Seorang pria duduk di luar dengan tas dan kamera. <end>
Flicker8k_Dataset/3406116788_c8f62e32d1.jpg	<start> Seorang pria tua berkerudung biru duduk di samping tasnya. <end>
Flicker8k_Dataset/3406116788_c8f62e32d1.jpg	<start> Orang tua duduk di bangku dengan dua tasnya. <end>
Flicker8k_Dataset/3214151585_f2d0b00b41.jpg	<start> seorang pria dalam pakaian basah adalah surfing <end>
Flicker8k_Dataset/3214151585_f2d0b00b41.jpg	<start> A man surfing in a wave <end>
Flicker8k_Dataset/3214151585_f2d0b00b41.jpg	<start> seorang surfer mengendarai gelombang melalui air laut berwarna hijau. <end>
Flicker8k_Dataset/3214151585_f2d0b00b41.jpg	<start> Peselancar mengendarai ombak besar melintasi air hijau gelap. <end>
Flicker8k_Dataset/3214151585_f2d0b00b41.jpg	<start> Peselancar datang dari gelombang besar. <end>
Flicker8k_Dataset/272283076_2d4aa1d5cf.jpg	<start> seorang pria dengan kemeja putih memanjat dinding sementara orang lain menonton <end>
Flicker8k_Dataset/272283076_2d4aa1d5cf.jpg	<start> Seorang pria melihat ke kamera saat ia memanjat batu dan orang lain melihat di. <end>
Flicker8k_Dataset/272283076_2d4aa1d5cf.jpg	<start> Seorang pria skala batu curam wajah seperti orang melihat dari bawah. <end>
Flicker8k_Dataset/272283076_2d4aa1d5cf.jpg	<start> Seorang pria dengan perban di jarinya memanjat tebing sebagaimana yang lain menonton. <end>
Flicker8k_Dataset/272283076_2d4aa1d5cf.jpg	<start> Pria dengan dua perban kecil di jari tengahnya memanjat batu. <end>
Flicker8k_Dataset/3538021517_b930dc76fc.jpg	<start> Sebuah closeup dari dua anak laki-laki bermain sepak bola dalam seragam tim mereka. <end>
Flicker8k_Dataset/3538021517_b930dc76fc.jpg	<start> Seorang kiper berbaring di tanah setelah menangkap bola sepak bola. <end>
Flicker8k_Dataset/3538021517_b930dc76fc.jpg	<start> Anak laki-laki dalam tujuan adalah mengumpulkan bola sepak bola dalam pelukannya sebagai anak lain berjalan ke arahnya. <end>
Flicker8k_Dataset/3538021517_b930dc76fc.jpg	<start> Dua anak bermain sepak bola. <end>
Flicker8k_Dataset/3538021517_b930dc76fc.jpg	<start> Dua anak bermain sepak bola bersama-sama. <end>
Flicker8k_Dataset/2552438538_285a05b86c.jpg	<start> Ketiga anak-anak berdiri di dekat pagar. <end>
Flicker8k_Dataset/2552438538_285a05b86c.jpg	<start> Tiga anak laki-laki berdiri berturut-turut sepanjang dinding upraised dan rel, masing-masing tingkat lebih tinggi dari satu sebelumnya. <end>
Flicker8k_Dataset/2552438538_285a05b86c.jpg	<start> Tiga anak berdiri di dekat pagar. <end>
Flicker8k_Dataset/2552438538_285a05b86c.jpg	<start> Tiga anak laki-laki, satu mengenakan topi koboi terlihat di atas pagar. <end>
Flicker8k_Dataset/2552438538_285a05b86c.jpg	<start> Tiga anak kecil berdiri di samping dan di pagar. <end>
Flicker8k_Dataset/3394654132_9a8659605c.jpg	<start> Seorang wanita berdiri di depan truk merah menggendong anjingnya. <end>
Flicker8k_Dataset/3394654132_9a8659605c.jpg	<start> Seorang wanita membawa anjing hitam dan putih di trotoar di depan mobil yang diparkir paralel. <end>
Flicker8k_Dataset/3394654132_9a8659605c.jpg	<start> Seorang wanita memegang anjing putih dan hitam. <end>
Flicker8k_Dataset/3394654132_9a8659605c.jpg	<start> Seorang wanita muda berpose untuk foto dengan anjingnya. <end>
Flicker8k_Dataset/3394654132_9a8659605c.jpg	<start> Wanita memegang anjing di jalan. <end>
Flicker8k_Dataset/2107838729_a527e434bd.jpg	<start> Seorang anak dengan kemeja biru dan celana putih berdiri di tepi danau di kota dengan sebuah gereja di latar belakang. <end>
Flicker8k_Dataset/2107838729_a527e434bd.jpg	<start> Seorang anak dengan kemeja biru berdiri di tepi danau. <end>
Flicker8k_Dataset/2107838729_a527e434bd.jpg	<start> Seorang anak kecil melemparkan sesuatu ke sungai. <end>
Flicker8k_Dataset/2107838729_a527e434bd.jpg	<start> Seorang anak kecil melempar batu ke kolam di depan sebuah bangunan besar. <end>
Flicker8k_Dataset/2107838729_a527e434bd.jpg	<start> Anak kecil berdiri di tepi sungai. <end>
Flicker8k_Dataset/2623496164_68ffeb5067.jpg	<start> Sebuah biker dalam perjalanan merah di pedesaan. <end>
Flicker8k_Dataset/2623496164_68ffeb5067.jpg	<start> Sebuah biker di jalan tanah. <end>
Flicker8k_Dataset/2623496164_68ffeb5067.jpg	<start> Seseorang naik sepeda dari atas bukit dan udara. <end>
Flicker8k_Dataset/2623496164_68ffeb5067.jpg	<start> Seseorang mengendarai sepeda bmx di jalan kotor. <end>
Flicker8k_Dataset/2623496164_68ffeb5067.jpg	<start> Orang yang mengendarai sepeda memakai baju merah. <end>
Flicker8k_Dataset/2601008162_f00eeb5c14.jpg	<start> Seorang anak memegang kamera di depan wajahnya. <end>
Flicker8k_Dataset/2601008162_f00eeb5c14.jpg	<start> Seorang anak kecil berambut hitam sedang memotret dengan kamera Canon. <end>
Flicker8k_Dataset/2601008162_f00eeb5c14.jpg	<start> Anak itu memegang kamera besar untuk mengambil foto. <end>
Flicker8k_Dataset/2601008162_f00eeb5c14.jpg	<start> Anak itu memegang kamera dari dekat. <end>
Flicker8k_Dataset/2601008162_f00eeb5c14.jpg	<start> Orang itu memegang kamera Canon. <end>
Flicker8k_Dataset/2332540384_4cf26406a9.jpg	<start> Seorang pria dengan Afro adalah skating di jalan Vert <end>
Flicker8k_Dataset/2332540384_4cf26406a9.jpg	<start> skateboarder melakukan trik di jalan. <end>
Flicker8k_Dataset/2332540384_4cf26406a9.jpg	<start> Sebuah skateboard naik ke atas jalan dan melakukan trik di udara. <end>
Flicker8k_Dataset/2332540384_4cf26406a9.jpg	<start> skateboardernya sedang melakukan trik. <end>
Flicker8k_Dataset/2332540384_4cf26406a9.jpg	<start> skateboarder meluncurkan pipa seperempat. <end>
Flicker8k_Dataset/3552435734_04da83b905.jpg	<start> Anjing hitam dan putih berlari melalui perairan dangkal. <end>
Flicker8k_Dataset/3552435734_04da83b905.jpg	<start> Seekor anjing hitam berjalan di atas air. <end>
Flicker8k_Dataset/3552435734_04da83b905.jpg	<start> Seekor anjing hitam berlari melalui air. <end>
Flicker8k_Dataset/3552435734_04da83b905.jpg	<start> Anjing hitam dengan kaki putih berlari ke danau. <end>
Flicker8k_Dataset/3552435734_04da83b905.jpg	<start> Anjing hitam berjalan melalui air. <end>
Flicker8k_Dataset/537579448_a7f92cef58.jpg	<start> Seorang gadis kecil dengan topi merah muda sedang bermain dengan bola sepak bola. <end>
Flicker8k_Dataset/537579448_a7f92cef58.jpg	<start> Seorang gadis muda bermain bola di rumput. <end>
Flicker8k_Dataset/537579448_a7f92cef58.jpg	<start> Gadis kecil dengan topi merah muda bermain dengan bola. <end>
Flicker8k_Dataset/537579448_a7f92cef58.jpg	<start> Gadis kecil memakai topi merah muda membungkuk untuk mengambil bola sepak bola. <end>
Flicker8k_Dataset/537579448_a7f92cef58.jpg	<start> Anak kecil bermain bola di daerah berumput. <end>
Flicker8k_Dataset/1775029934_e1e96038a8.jpg	<start> Binatang dengan tanduk melompat di lapangan. <end>
Flicker8k_Dataset/1775029934_e1e96038a8.jpg	<start> Seekor kijang berlari melalui rumput cokelat tinggi. <end>
Flicker8k_Dataset/1775029934_e1e96038a8.jpg	<start> Binatang liar tidak ditemukan di Amerika melompat melalui lapangan. <end>
Flicker8k_Dataset/1775029934_e1e96038a8.jpg	<start> Sebuah ras hewan liar di lapangan uncut dengan jumlah minimal pohon. <end>
Flicker8k_Dataset/1775029934_e1e96038a8.jpg	<start> Sebuah perjalanan wildebeast di lapangan. <end>
Flicker8k_Dataset/3687995245_624b54090d.jpg	<start> Seorang wanita berambut panjang dengan kacamata hitam menari dengan dua orang lain dalam parade. <end>
Flicker8k_Dataset/3687995245_624b54090d.jpg	<start> Seorang wanita dengan kemeja biru dan kacamata hitam menari. <end>
Flicker8k_Dataset/3687995245_624b54090d.jpg	<start> Seorang wanita dengan rok putih dan tank top menggelepar dengan orang lain di dekatnya. <end>
Flicker8k_Dataset/3687995245_624b54090d.jpg	<start> Gadis di atas hijau dan kacamata hitam melakukan parade. <end>
Flicker8k_Dataset/3687995245_624b54090d.jpg	<start> Wanita dengan kemeja biru dan kacamata hitam menari. <end>
Flicker8k_Dataset/3515665835_22e6fb1193.jpg	<start> Seorang pengendara motor trail melompat di udara. <end>
Flicker8k_Dataset/3515665835_22e6fb1193.jpg	<start> Seorang pria melakukan aksi motor kotor di atas pasir. <end>
Flicker8k_Dataset/3515665835_22e6fb1193.jpg	<start> sepeda motorcross melompat melalui udara antara dua garis pita merah. <end>
Flicker8k_Dataset/3515665835_22e6fb1193.jpg	<start> Orang yang mengendarai motor kotor berada di udara melompat ke jalur tanah. <end>
Flicker8k_Dataset/3515665835_22e6fb1193.jpg	<start> Penunggang motorcross melompat tinggi di udara dengan sepedanya. <end>
Flicker8k_Dataset/293879742_5fe0ffd894.jpg	<start> Seekor anjing coklat melompati pagar dan anjing lain mengejarnya. <end>
Flicker8k_Dataset/293879742_5fe0ffd894.jpg	<start> Seekor anjing coklat melompati pagar kawat dan anjing lain mengikutinya. <end>
Flicker8k_Dataset/293879742_5fe0ffd894.jpg	<start> Seekor anjing melompat dari pagar dan anjing lain di rumput di latar belakang. <end>
Flicker8k_Dataset/293879742_5fe0ffd894.jpg	<start> Seekor anjing melompat melewati gerbang diikuti oleh anjing lain. <end>
Flicker8k_Dataset/293879742_5fe0ffd894.jpg	<start> Seekor anjing cokelat kecil melompati pagar yang terhubung. <end>
Flicker8k_Dataset/3519942322_b37d088aae.jpg	<start> Seekor anjing mengejar mainan anjing di rumput. <end>
Flicker8k_Dataset/3519942322_b37d088aae.jpg	<start> Seekor anjing emas sedang melihat mainan biru dan kuning di rumput. <end>
Flicker8k_Dataset/3519942322_b37d088aae.jpg	<start> Seekor anjing pirang agak besar dengan kerah hitam mengejar mainan biru dan kuning. <end>
Flicker8k_Dataset/3519942322_b37d088aae.jpg	<start> Besar cokelat anjing bermain dengan mainan mengunyah di rumput. <end>
Flicker8k_Dataset/3519942322_b37d088aae.jpg	<start> Anjing tan berjalan ke arah mainan kecil yang berbaring di rumput. <end>
Flicker8k_Dataset/3335997221_254366c400.jpg	<start> Sekelompok orang berpakaian-up berbicara. <end>
Flicker8k_Dataset/3335997221_254366c400.jpg	<start> kelompok lima orang muda semua berpakaian hitam di ruang redup <end>
Flicker8k_Dataset/3335997221_254366c400.jpg	<start> Total lima orang berpakaian hitam sedang melakukan percakapan di ruang putih biasa. <end>
